Event_ID,Date,Route,Incident_Type,Severity,Vessel_Type_Affected,Flag_State,Estimated_Delay_Hours,Cargo_Volume_Impacted_KT,Lat,Lon,Reroute_Required,Conflict_Phase
EVT-00648,2025-09-01,Persian Gulf – East China Sea,Naval Mine Detonation,Minor,LNG Carrier,Panama,7.5,70.0,10.7391,105.5614,False,Peak Disruption
EVT-00649,2025-09-02,Persian Gulf – Bay of Bengal,Port Closure (Military),Moderate,Bulk Carrier,Singapore,1.6,192.0,10.5642,74.9404,False,Peak Disruption
EVT-00650,2025-09-03,Strait of Hormuz,Houthi Anti-Ship Missile,Critical,Product Tanker,Singapore,54.9,1587.0,26.2764,55.6803,True,Peak Disruption
EVT-00651,2025-09-03,Strait of Hormuz,Naval Mine Detonation,Minor,Bulk Carrier,Greece,2.5,6.0,27.4359,56.1269,False,Peak Disruption
EVT-00652,2025-09-03,Bab el-Mandeb / Red Sea,Drone Strike Near Vessel,Moderate,Suezmax,Greece,24.1,98.0,12.9961,43.2108,False,Peak Disruption
EVT-00653,2025-09-03,Strait of Malacca,Houthi Anti-Ship Missile,Critical,LPG Carrier,Bahamas,248.6,219.0,1.6232,101.5053,True,Peak Disruption
EVT-00654,2025-09-04,Cape of Good Hope (reroute),Oil Spill from Damaged Tanker,Minor,Aframax,China,6.5,173.0,-34.1538,18.0865,True,Peak Disruption
EVT-00655,2025-09-04,Cape of Good Hope (reroute),Port Closure (Military),Moderate,Suezmax,Greece,4.3,62.0,-34.9725,19.1369,False,Peak Disruption
EVT-00656,2025-09-04,Bab el-Mandeb / Red Sea,Houthi Anti-Ship Missile,Minor,Suezmax,Malta,0.9,91.0,13.3165,42.3412,False,Peak Disruption
EVT-00657,2025-09-04,Bab el-Mandeb / Red Sea,Oil Spill from Damaged Tanker,Moderate,Product Tanker,Panama,20.6,133.0,11.981,42.8062,False,Peak Disruption
EVT-00658,2025-09-05,Strait of Hormuz,Unexploded Ordnance Discovery,Critical,Aframax,Marshall Islands,71.3,216.0,26.4426,57.2078,True,Peak Disruption
EVT-00659,2025-09-05,Cape of Good Hope (reroute),Cyber-Attack on Port Systems,Severe,Aframax,Singapore,37.2,73.0,-33.8308,18.0908,True,Peak Disruption
EVT-00660,2025-09-05,Strait of Hormuz,IRGC Fast-Boat Harassment,Severe,Product Tanker,Malta,47.1,152.0,27.3976,56.1147,True,Peak Disruption
EVT-00661,2025-09-05,Arabian Sea – South China Sea,Military Blockade Enforcement,Moderate,LPG Carrier,Hong Kong,3.8,19.0,8.0765,116.3659,True,Peak Disruption
EVT-00662,2025-09-06,Strait of Hormuz,Naval Mine Detonation,Severe,VLCC,Liberia,46.2,404.0,26.1887,56.9933,True,Peak Disruption
EVT-00663,2025-09-07,Aden Gulf – Indian Ocean,Cyber-Attack on Port Systems,Severe,Suezmax,Marshall Islands,29.2,871.0,17.0249,48.6912,True,Peak Disruption
EVT-00664,2025-09-08,Suez Canal,Oil Spill from Damaged Tanker,Minor,Suezmax,Hong Kong,8.6,232.0,29.8078,31.8422,False,Peak Disruption
EVT-00665,2025-09-10,Cape of Good Hope (reroute),Unexploded Ordnance Discovery,Moderate,LNG Carrier,Japan,3.9,434.0,-34.2882,17.9079,False,Peak Disruption
EVT-00666,2025-09-10,Strait of Hormuz,Naval Mine Detonation,Severe,LNG Carrier,Greece,44.4,69.0,26.1833,56.3946,True,Peak Disruption
EVT-00667,2025-09-11,Bab el-Mandeb / Red Sea,Port Closure (Military),Severe,Container Ship,Panama,120.4,190.0,12.9504,43.2074,True,Peak Disruption
EVT-00668,2025-09-11,Persian Gulf – East China Sea,Port Closure (Military),Minor,Aframax,Marshall Islands,11.8,3.0,7.6402,79.6998,True,Peak Disruption
EVT-00669,2025-09-11,Bab el-Mandeb / Red Sea,Missile Attack on Tanker,Moderate,Bulk Carrier,Singapore,42.7,1.0,11.9097,43.8762,True,Peak Disruption
EVT-00670,2025-09-12,Persian Gulf – Bay of Bengal,IRGC Fast-Boat Harassment,Severe,Aframax,Singapore,12.7,136.0,9.5183,119.4145,True,Peak Disruption
EVT-00671,2025-09-12,Suez Canal,IRGC Fast-Boat Harassment,Severe,VLCC,Japan,79.3,81.0,30.7463,31.7911,True,Peak Disruption
EVT-00672,2025-09-12,Bab el-Mandeb / Red Sea,Insurance No-Go Zone Declaration,Severe,VLCC,Japan,43.5,34.0,13.4868,42.7295,True,Peak Disruption
EVT-00673,2025-09-12,Bab el-Mandeb / Red Sea,Military Blockade Enforcement,Minor,LNG Carrier,China,4.0,71.0,12.4388,43.9408,False,Peak Disruption
EVT-00674,2025-09-12,Strait of Hormuz,Drone Strike Near Vessel,Severe,Product Tanker,Hong Kong,31.9,99.0,26.2748,57.2321,True,Peak Disruption
EVT-00675,2025-09-12,Persian Gulf – Bay of Bengal,Houthi Anti-Ship Missile,Critical,Suezmax,Singapore,21.6,84.0,14.4818,106.8398,True,Peak Disruption
EVT-00676,2025-09-12,Persian Gulf – Sea of Japan,Piracy / Armed Boarding,Minor,Container Ship,Singapore,3.3,127.0,31.6359,118.5073,False,Peak Disruption
EVT-00677,2025-09-12,Bab el-Mandeb / Red Sea,Port Closure (Military),Minor,Product Tanker,Liberia,4.3,19.0,11.921,43.6779,False,Peak Disruption
EVT-00678,2025-09-13,Suez Canal,Houthi Anti-Ship Missile,Minor,Suezmax,China,8.8,154.0,29.9036,31.3964,False,Peak Disruption
EVT-00679,2025-09-13,Bab el-Mandeb / Red Sea,IRGC Fast-Boat Harassment,Critical,LPG Carrier,Marshall Islands,292.5,13.0,12.6443,43.4647,True,Peak Disruption
EVT-00680,2025-09-14,Bab el-Mandeb / Red Sea,Insurance No-Go Zone Declaration,Minor,LNG Carrier,Malta,0.1,104.0,12.4981,43.1321,False,Peak Disruption
EVT-00681,2025-09-15,Cape of Good Hope (reroute),Coalition Naval Escort Delay,Severe,Bulk Carrier,Malta,143.6,25.0,-34.0097,19.0436,True,Peak Disruption
EVT-00682,2025-09-15,Suez Canal,Coalition Naval Escort Delay,Minor,Container Ship,Panama,6.9,77.0,30.5648,33.1389,False,Peak Disruption
EVT-00683,2025-09-16,Bab el-Mandeb / Red Sea,GPS Spoofing / Jamming Incident,Minor,LNG Carrier,Singapore,0.9,108.0,12.8077,42.7239,True,Peak Disruption
EVT-00684,2025-09-17,Strait of Hormuz,Houthi Anti-Ship Missile,Minor,LPG Carrier,Malta,9.9,59.0,26.847,57.1996,False,Peak Disruption
EVT-00685,2025-09-17,Cape of Good Hope (reroute),Drone Strike Near Vessel,Severe,Suezmax,Bahamas,74.2,1314.0,-34.0597,17.791,True,Peak Disruption
EVT-00686,2025-09-17,Bab el-Mandeb / Red Sea,Military Blockade Enforcement,Critical,VLCC,Japan,198.1,33.0,12.4661,43.6924,True,Peak Disruption
EVT-00687,2025-09-18,Bab el-Mandeb / Red Sea,Military Blockade Enforcement,Severe,Aframax,China,3.3,311.0,12.3048,42.9388,True,Peak Disruption
EVT-00688,2025-09-18,Strait of Malacca,Houthi Anti-Ship Missile,Minor,Product Tanker,Malta,10.7,2.0,2.0234,102.2216,False,Peak Disruption
EVT-00689,2025-09-18,Strait of Hormuz,Missile Attack on Tanker,Minor,VLCC,Bahamas,3.2,7.0,27.3296,56.4064,True,Peak Disruption
EVT-00690,2025-09-18,Persian Gulf – Sea of Japan,Military Blockade Enforcement,Critical,Suezmax,Hong Kong,293.1,658.0,7.1594,72.2493,True,Peak Disruption
EVT-00691,2025-09-18,Strait of Hormuz,Naval Mine Detonation,Severe,Container Ship,Panama,13.8,194.0,27.2085,55.9668,True,Peak Disruption
EVT-00692,2025-09-19,Strait of Hormuz,Insurance No-Go Zone Declaration,Critical,LNG Carrier,Marshall Islands,84.9,27.0,26.375,55.9756,True,Peak Disruption
EVT-00693,2025-09-19,Persian Gulf – Sea of Japan,Oil Spill from Damaged Tanker,Moderate,LNG Carrier,Singapore,29.8,171.0,21.9242,55.0786,False,Peak Disruption
EVT-00694,2025-09-20,Persian Gulf – Sea of Japan,Port Closure (Military),Severe,Bulk Carrier,Bahamas,26.4,2664.0,10.9099,67.1918,True,Peak Disruption
EVT-00695,2025-09-20,Cape of Good Hope (reroute),Coalition Naval Escort Delay,Severe,VLCC,Greece,26.4,254.0,-34.3651,17.7649,True,Peak Disruption
EVT-00696,2025-09-21,Cape of Good Hope (reroute),Oil Spill from Damaged Tanker,Severe,Suezmax,Singapore,45.0,129.0,-35.3062,17.7188,True,Peak Disruption
EVT-00697,2025-09-22,Persian Gulf – Bay of Bengal,Insurance No-Go Zone Declaration,Minor,Bulk Carrier,China,2.9,40.0,8.0024,40.3064,False,Peak Disruption
EVT-00698,2025-09-22,Suez Canal,Insurance No-Go Zone Declaration,Moderate,Aframax,Japan,35.4,472.0,30.9219,32.0434,False,Peak Disruption
EVT-00699,2025-09-22,Bab el-Mandeb / Red Sea,Cyber-Attack on Port Systems,Moderate,Product Tanker,Greece,10.8,34.0,13.3673,43.6883,False,Peak Disruption
EVT-00700,2025-09-23,Cape of Good Hope (reroute),GPS Spoofing / Jamming Incident,Minor,LPG Carrier,Japan,8.3,79.0,-33.6234,18.0116,False,Peak Disruption
EVT-00701,2025-09-23,Strait of Hormuz,Maritime Corridor Suspension,Severe,LNG Carrier,Malta,16.1,783.0,25.6563,55.4567,True,Peak Disruption
EVT-00702,2025-09-23,Cape of Good Hope (reroute),Cyber-Attack on Port Systems,Severe,Product Tanker,Singapore,88.0,34.0,-34.1346,17.6084,True,Peak Disruption
EVT-00703,2025-09-24,Cape of Good Hope (reroute),Houthi Anti-Ship Missile,Severe,Product Tanker,Hong Kong,67.9,98.0,-35.2222,18.0738,True,Peak Disruption
EVT-00704,2025-09-24,Bab el-Mandeb / Red Sea,Military Blockade Enforcement,Critical,Aframax,China,152.0,1496.0,11.945,44.1003,True,Peak Disruption
EVT-00705,2025-09-24,Bab el-Mandeb / Red Sea,Missile Attack on Tanker,Minor,LNG Carrier,Panama,10.3,25.0,11.9458,43.2473,False,Peak Disruption
EVT-00706,2025-09-25,Persian Gulf – Sea of Japan,Drone Strike Near Vessel,Moderate,Bulk Carrier,Singapore,8.0,148.0,21.9177,68.2894,False,Peak Disruption
EVT-00707,2025-09-25,Bab el-Mandeb / Red Sea,Cyber-Attack on Port Systems,Moderate,Aframax,Panama,4.2,8.0,13.1831,42.7606,False,Peak Disruption
EVT-00708,2025-09-26,Strait of Hormuz,Military Blockade Enforcement,Minor,Product Tanker,Marshall Islands,11.6,23.0,26.6587,55.5689,False,Peak Disruption
EVT-00709,2025-09-27,Persian Gulf – East China Sea,Oil Spill from Damaged Tanker,Severe,LPG Carrier,Bahamas,75.7,27.0,25.1303,80.6317,True,Peak Disruption
EVT-00710,2025-09-27,Cape of Good Hope (reroute),Oil Spill from Damaged Tanker,Severe,Product Tanker,Bahamas,60.0,937.0,-33.8055,18.9985,True,Peak Disruption
EVT-00711,2025-09-27,Suez Canal,IRGC Fast-Boat Harassment,Minor,LNG Carrier,Bahamas,0.9,37.0,30.7919,32.8971,False,Peak Disruption
EVT-00712,2025-09-27,Persian Gulf – East China Sea,Houthi Anti-Ship Missile,Minor,Aframax,Bahamas,2.2,16.0,33.4245,102.911,False,Peak Disruption
EVT-00713,2025-09-27,Bab el-Mandeb / Red Sea,Naval Mine Detonation,Critical,Suezmax,Malta,237.6,2733.0,12.2506,43.5136,True,Peak Disruption
EVT-00714,2025-09-29,Cape of Good Hope (reroute),Insurance No-Go Zone Declaration,Moderate,Suezmax,Marshall Islands,2.2,229.0,-34.9299,18.3213,False,Peak Disruption
EVT-00715,2025-09-29,Strait of Malacca,Coalition Naval Escort Delay,Moderate,Aframax,Marshall Islands,19.6,2.0,3.0856,100.7834,False,Peak Disruption
EVT-00716,2025-09-29,Strait of Hormuz,Coalition Naval Escort Delay,Severe,Container Ship,Japan,59.6,700.0,26.2742,55.4557,True,Peak Disruption
EVT-00717,2025-09-29,Aden Gulf – Indian Ocean,Unexploded Ordnance Discovery,Moderate,Container Ship,Liberia,15.8,101.0,12.402,63.2402,True,Peak Disruption
EVT-00718,2025-09-29,Bab el-Mandeb / Red Sea,Naval Mine Detonation,Moderate,Container Ship,China,50.9,155.0,13.4916,42.9623,False,Peak Disruption
EVT-00719,2025-09-30,Persian Gulf – Bay of Bengal,Maritime Corridor Suspension,Severe,LNG Carrier,Malta,85.8,510.0,28.4043,70.6217,True,Peak Disruption
EVT-00720,2025-09-30,Bab el-Mandeb / Red Sea,Piracy / Armed Boarding,Minor,Container Ship,Marshall Islands,2.9,213.0,13.0012,43.8422,False,Peak Disruption
EVT-00721,2025-09-30,Bab el-Mandeb / Red Sea,Coalition Naval Escort Delay,Minor,LNG Carrier,Bahamas,2.0,83.0,12.4424,44.0393,False,Peak Disruption
EVT-00722,2025-10-01,Suez Canal,Coalition Naval Escort Delay,Severe,Bulk Carrier,Bahamas,318.0,608.0,29.9169,32.4685,True,Fragile Stabilisation
EVT-00723,2025-10-01,Suez Canal,Houthi Anti-Ship Missile,Moderate,Aframax,Hong Kong,6.6,89.0,31.2964,32.6721,False,Fragile Stabilisation
EVT-00724,2025-10-02,Bab el-Mandeb / Red Sea,GPS Spoofing / Jamming Incident,Moderate,Suezmax,Japan,1.7,157.0,13.1089,43.6384,True,Fragile Stabilisation
EVT-00725,2025-10-03,Suez Canal,Oil Spill from Damaged Tanker,Minor,Product Tanker,Singapore,1.1,30.0,30.0911,32.5455,False,Fragile Stabilisation
EVT-00726,2025-10-03,Aden Gulf – Indian Ocean,Drone Strike Near Vessel,Moderate,Bulk Carrier,Marshall Islands,24.4,251.0,15.0862,107.5591,False,Fragile Stabilisation
EVT-00727,2025-10-04,Suez Canal,IRGC Fast-Boat Harassment,Moderate,Product Tanker,Hong Kong,31.4,268.0,31.2314,32.8187,False,Fragile Stabilisation
EVT-00728,2025-10-04,Strait of Hormuz,Houthi Anti-Ship Missile,Moderate,Container Ship,Malta,53.0,345.0,26.401,56.665,False,Fragile Stabilisation
EVT-00729,2025-10-04,Bab el-Mandeb / Red Sea,Coalition Naval Escort Delay,Minor,Bulk Carrier,Singapore,10.3,75.0,12.4633,43.5157,False,Fragile Stabilisation
EVT-00730,2025-10-04,Arabian Sea – South China Sea,IRGC Fast-Boat Harassment,Moderate,Aframax,Bahamas,0.6,524.0,12.886,104.5246,True,Fragile Stabilisation
EVT-00731,2025-10-04,Suez Canal,Naval Mine Detonation,Minor,Container Ship,Japan,5.4,53.0,30.1737,32.8419,True,Fragile Stabilisation
EVT-00732,2025-10-04,Persian Gulf – East China Sea,Unexploded Ordnance Discovery,Minor,Container Ship,Singapore,0.7,105.0,30.6648,85.3395,False,Fragile Stabilisation
EVT-00733,2025-10-06,Bab el-Mandeb / Red Sea,Piracy / Armed Boarding,Minor,LPG Carrier,Bahamas,0.5,15.0,13.7028,42.6769,False,Fragile Stabilisation
EVT-00734,2025-10-06,Persian Gulf – Sea of Japan,Port Closure (Military),Critical,LPG Carrier,Marshall Islands,211.8,1063.0,17.5918,65.1422,True,Fragile Stabilisation
EVT-00735,2025-10-07,Suez Canal,GPS Spoofing / Jamming Incident,Critical,Bulk Carrier,Singapore,29.3,901.0,30.1098,32.8971,True,Fragile Stabilisation
EVT-00736,2025-10-07,Persian Gulf – Bay of Bengal,Piracy / Armed Boarding,Moderate,Product Tanker,Marshall Islands,9.7,67.0,21.1876,67.6348,False,Fragile Stabilisation
EVT-00737,2025-10-07,Aden Gulf – Indian Ocean,Naval Mine Detonation,Minor,Aframax,China,4.7,42.0,17.2728,90.1194,True,Fragile Stabilisation
EVT-00738,2025-10-09,Cape of Good Hope (reroute),Naval Mine Detonation,Minor,Bulk Carrier,Japan,3.8,7.0,-34.4638,18.7531,False,Fragile Stabilisation
EVT-00739,2025-10-09,Bab el-Mandeb / Red Sea,IRGC Fast-Boat Harassment,Moderate,VLCC,Hong Kong,2.1,86.0,13.3084,42.8215,True,Fragile Stabilisation
EVT-00740,2025-10-10,Persian Gulf – East China Sea,Military Blockade Enforcement,Severe,Bulk Carrier,Greece,22.6,307.0,30.7553,91.0123,True,Fragile Stabilisation
EVT-00741,2025-10-10,Bab el-Mandeb / Red Sea,Insurance No-Go Zone Declaration,Moderate,LNG Carrier,China,13.6,98.0,12.4994,42.3539,False,Fragile Stabilisation
EVT-00742,2025-10-10,Cape of Good Hope (reroute),Missile Attack on Tanker,Moderate,VLCC,Liberia,23.3,91.0,-34.9882,18.8169,False,Fragile Stabilisation
EVT-00743,2025-10-10,Strait of Hormuz,Port Closure (Military),Moderate,LPG Carrier,Bahamas,21.1,150.0,25.7316,56.0393,False,Fragile Stabilisation
EVT-00744,2025-10-11,Strait of Hormuz,GPS Spoofing / Jamming Incident,Moderate,VLCC,Hong Kong,85.9,149.0,27.2896,56.0998,True,Fragile Stabilisation
EVT-00745,2025-10-11,Bab el-Mandeb / Red Sea,Insurance No-Go Zone Declaration,Critical,Aframax,Malta,440.9,394.0,12.798,43.5262,True,Fragile Stabilisation
EVT-00746,2025-10-11,Strait of Hormuz,Oil Spill from Damaged Tanker,Minor,Product Tanker,Singapore,4.2,16.0,26.7194,56.464,False,Fragile Stabilisation
EVT-00747,2025-10-12,Strait of Hormuz,Port Closure (Military),Minor,LPG Carrier,Malta,14.8,41.0,26.3639,55.4788,False,Fragile Stabilisation
EVT-00748,2025-10-12,Strait of Hormuz,Port Closure (Military),Moderate,Suezmax,Singapore,9.5,318.0,27.3707,57.1991,False,Fragile Stabilisation
EVT-00749,2025-10-12,Bab el-Mandeb / Red Sea,Drone Strike Near Vessel,Minor,LNG Carrier,Bahamas,0.2,29.0,13.6714,43.6717,False,Fragile Stabilisation
EVT-00750,2025-10-12,Strait of Hormuz,Military Blockade Enforcement,Moderate,Aframax,Greece,69.2,1072.0,26.2004,56.4579,False,Fragile Stabilisation
EVT-00751,2025-10-12,Cape of Good Hope (reroute),Port Closure (Military),Minor,Container Ship,Greece,1.2,129.0,-33.5507,18.7672,False,Fragile Stabilisation
EVT-00752,2025-10-14,Persian Gulf – Bay of Bengal,Military Blockade Enforcement,Severe,Bulk Carrier,Malta,22.0,302.0,32.1825,81.9877,True,Fragile Stabilisation
EVT-00753,2025-10-14,Aden Gulf – Indian Ocean,Port Closure (Military),Severe,Bulk Carrier,Panama,6.9,8.0,28.3955,54.8665,True,Fragile Stabilisation
EVT-00754,2025-10-14,Strait of Hormuz,Cyber-Attack on Port Systems,Moderate,Aframax,Hong Kong,3.1,177.0,26.4359,57.1098,False,Fragile Stabilisation
EVT-00755,2025-10-15,Strait of Hormuz,Houthi Anti-Ship Missile,Severe,LNG Carrier,Hong Kong,90.9,298.0,27.0251,56.5331,True,Fragile Stabilisation
EVT-00756,2025-10-15,Aden Gulf – Indian Ocean,Port Closure (Military),Moderate,LNG Carrier,Hong Kong,32.5,66.0,33.3002,51.793,False,Fragile Stabilisation
EVT-00757,2025-10-16,Strait of Hormuz,Coalition Naval Escort Delay,Minor,LPG Carrier,Bahamas,6.1,19.0,27.3454,56.5378,False,Fragile Stabilisation
EVT-00758,2025-10-16,Strait of Hormuz,Naval Mine Detonation,Moderate,Container Ship,Malta,16.2,121.0,27.0547,57.1464,False,Fragile Stabilisation
EVT-00759,2025-10-16,Bab el-Mandeb / Red Sea,Insurance No-Go Zone Declaration,Moderate,LPG Carrier,Panama,73.3,179.0,13.5913,43.3083,False,Fragile Stabilisation
EVT-00760,2025-10-16,Strait of Hormuz,Maritime Corridor Suspension,Minor,LPG Carrier,Hong Kong,7.1,16.0,27.0597,55.8363,False,Fragile Stabilisation
EVT-00761,2025-10-17,Strait of Malacca,Houthi Anti-Ship Missile,Moderate,Suezmax,Liberia,13.2,75.0,3.3722,102.2771,True,Fragile Stabilisation
EVT-00762,2025-10-17,Bab el-Mandeb / Red Sea,IRGC Fast-Boat Harassment,Minor,VLCC,Malta,4.8,2.0,12.0029,44.2704,False,Fragile Stabilisation
EVT-00763,2025-10-18,Strait of Hormuz,Houthi Anti-Ship Missile,Moderate,Suezmax,Greece,12.5,40.0,26.7215,55.3903,False,Fragile Stabilisation
EVT-00764,2025-10-18,Aden Gulf – Indian Ocean,Coalition Naval Escort Delay,Severe,VLCC,Liberia,224.8,253.0,14.6629,69.865,True,Fragile Stabilisation
EVT-00765,2025-10-19,Bab el-Mandeb / Red Sea,Naval Mine Detonation,Moderate,Container Ship,Malta,12.0,44.0,12.4205,42.7774,True,Fragile Stabilisation
EVT-00766,2025-10-19,Persian Gulf – Bay of Bengal,Maritime Corridor Suspension,Severe,LPG Carrier,Liberia,53.7,319.0,32.6474,53.0578,True,Fragile Stabilisation
EVT-00767,2025-10-19,Bab el-Mandeb / Red Sea,Oil Spill from Damaged Tanker,Critical,Bulk Carrier,Panama,116.6,100.0,12.7287,44.1851,True,Fragile Stabilisation
EVT-00768,2025-10-20,Cape of Good Hope (reroute),Maritime Corridor Suspension,Moderate,Product Tanker,Hong Kong,5.1,137.0,-34.4285,18.4239,False,Fragile Stabilisation
EVT-00769,2025-10-21,Persian Gulf – East China Sea,GPS Spoofing / Jamming Incident,Moderate,Aframax,Japan,40.4,278.0,34.9679,116.4711,False,Fragile Stabilisation
EVT-00770,2025-10-21,Strait of Malacca,Insurance No-Go Zone Declaration,Moderate,Aframax,China,1.0,226.0,2.5271,102.2606,False,Fragile Stabilisation
EVT-00771,2025-10-21,Persian Gulf – Bay of Bengal,GPS Spoofing / Jamming Incident,Minor,Bulk Carrier,Panama,6.0,86.0,20.4979,46.3522,False,Fragile Stabilisation
EVT-00772,2025-10-22,Persian Gulf – Sea of Japan,Houthi Anti-Ship Missile,Moderate,LNG Carrier,Marshall Islands,71.2,337.0,12.5817,89.0524,False,Fragile Stabilisation
EVT-00773,2025-10-22,Suez Canal,Insurance No-Go Zone Declaration,Moderate,Product Tanker,Panama,24.2,17.0,30.7904,33.0297,False,Fragile Stabilisation
EVT-00774,2025-10-23,Cape of Good Hope (reroute),Unexploded Ordnance Discovery,Moderate,Aframax,Greece,30.7,59.0,-34.5746,19.3625,False,Fragile Stabilisation
EVT-00775,2025-10-23,Persian Gulf – Bay of Bengal,Drone Strike Near Vessel,Severe,Container Ship,Liberia,23.4,88.0,8.4053,80.7019,True,Fragile Stabilisation
EVT-00776,2025-10-23,Suez Canal,Oil Spill from Damaged Tanker,Severe,LPG Carrier,Greece,209.8,72.0,30.8105,32.5047,True,Fragile Stabilisation
EVT-00777,2025-10-23,Arabian Sea – South China Sea,Port Closure (Military),Moderate,Container Ship,China,8.8,125.0,14.4371,70.5174,False,Fragile Stabilisation
EVT-00778,2025-10-24,Strait of Hormuz,Oil Spill from Damaged Tanker,Minor,Product Tanker,China,2.6,36.0,26.4616,56.6494,False,Fragile Stabilisation
EVT-00779,2025-10-24,Strait of Hormuz,Coalition Naval Escort Delay,Severe,LNG Carrier,Malta,76.6,437.0,26.2818,55.506,True,Fragile Stabilisation
EVT-00780,2025-10-24,Strait of Hormuz,Coalition Naval Escort Delay,Moderate,Aframax,Singapore,10.0,12.0,26.3178,56.2142,False,Fragile Stabilisation
EVT-00781,2025-10-24,Strait of Hormuz,Military Blockade Enforcement,Severe,Container Ship,Malta,64.6,19.0,27.2748,55.5594,True,Fragile Stabilisation
EVT-00782,2025-10-26,Persian Gulf – Bay of Bengal,Drone Strike Near Vessel,Moderate,Aframax,Malta,28.5,52.0,27.7443,98.1425,False,Fragile Stabilisation
EVT-00783,2025-10-26,Persian Gulf – East China Sea,Naval Mine Detonation,Critical,Aframax,Marshall Islands,153.6,279.0,6.9548,79.4788,True,Fragile Stabilisation
EVT-00784,2025-10-27,Suez Canal,Cyber-Attack on Port Systems,Moderate,Bulk Carrier,China,49.0,198.0,30.0871,33.0373,False,Fragile Stabilisation
EVT-00785,2025-10-27,Bab el-Mandeb / Red Sea,IRGC Fast-Boat Harassment,Severe,Container Ship,Hong Kong,40.2,106.0,13.563,43.9801,True,Fragile Stabilisation
EVT-00786,2025-10-27,Bab el-Mandeb / Red Sea,Cyber-Attack on Port Systems,Minor,Container Ship,Bahamas,4.8,1.0,13.7915,43.0108,False,Fragile Stabilisation
EVT-00787,2025-10-28,Strait of Hormuz,Port Closure (Military),Moderate,Bulk Carrier,Panama,7.5,259.0,26.5399,56.6526,True,Fragile Stabilisation
EVT-00788,2025-10-28,Strait of Hormuz,Missile Attack on Tanker,Moderate,Aframax,China,7.5,267.0,26.515,57.0982,False,Fragile Stabilisation
EVT-00789,2025-10-28,Persian Gulf – East China Sea,GPS Spoofing / Jamming Incident,Severe,Container Ship,Liberia,44.6,382.0,23.1537,40.9563,True,Fragile Stabilisation
EVT-00790,2025-10-28,Bab el-Mandeb / Red Sea,Insurance No-Go Zone Declaration,Moderate,LPG Carrier,Malta,18.3,7.0,13.0575,43.7475,False,Fragile Stabilisation
EVT-00791,2025-10-28,Bab el-Mandeb / Red Sea,Coalition Naval Escort Delay,Severe,VLCC,Panama,19.9,1107.0,13.2869,43.0402,True,Fragile Stabilisation
EVT-00792,2025-10-29,Strait of Hormuz,Maritime Corridor Suspension,Moderate,Bulk Carrier,Bahamas,4.0,18.0,26.6891,56.1438,False,Fragile Stabilisation
EVT-00793,2025-10-31,Suez Canal,Oil Spill from Damaged Tanker,Minor,Suezmax,China,5.0,57.0,30.5205,31.9065,True,Fragile Stabilisation
EVT-00794,2025-10-31,Arabian Sea – South China Sea,Insurance No-Go Zone Declaration,Severe,LNG Carrier,Liberia,124.6,92.0,33.641,78.7385,True,Fragile Stabilisation
EVT-00795,2025-10-31,Suez Canal,Coalition Naval Escort Delay,Minor,Suezmax,Singapore,2.1,30.0,29.9566,32.5028,True,Fragile Stabilisation
EVT-00796,2025-10-31,Persian Gulf – East China Sea,Port Closure (Military),Minor,Product Tanker,Malta,7.6,26.0,19.8004,79.2338,False,Fragile Stabilisation
EVT-00797,2025-11-02,Strait of Malacca,Missile Attack on Tanker,Minor,Product Tanker,Bahamas,5.2,118.0,2.7319,101.2231,True,Fragile Stabilisation
EVT-00798,2025-11-02,Cape of Good Hope (reroute),Houthi Anti-Ship Missile,Minor,Container Ship,Malta,11.4,8.0,-35.0367,18.1378,True,Fragile Stabilisation
EVT-00799,2025-11-04,Strait of Hormuz,Naval Mine Detonation,Moderate,VLCC,Singapore,7.3,77.0,26.3359,56.8667,True,Fragile Stabilisation
EVT-00800,2025-11-04,Strait of Hormuz,Coalition Naval Escort Delay,Minor,Bulk Carrier,Panama,7.5,14.0,25.9588,55.3101,False,Fragile Stabilisation
EVT-00801,2025-11-04,Arabian Sea – South China Sea,Houthi Anti-Ship Missile,Moderate,VLCC,Greece,0.1,424.0,31.7936,45.19,False,Fragile Stabilisation
EVT-00802,2025-11-04,Bab el-Mandeb / Red Sea,Insurance No-Go Zone Declaration,Severe,Aframax,Japan,61.3,139.0,13.6281,43.0696,True,Fragile Stabilisation
EVT-00803,2025-11-05,Strait of Hormuz,IRGC Fast-Boat Harassment,Moderate,Bulk Carrier,Marshall Islands,21.7,240.0,26.3881,57.2678,False,Fragile Stabilisation
EVT-00804,2025-11-05,Bab el-Mandeb / Red Sea,Naval Mine Detonation,Minor,Suezmax,China,3.5,16.0,13.2604,43.9469,False,Fragile Stabilisation
EVT-00805,2025-11-05,Strait of Hormuz,Missile Attack on Tanker,Minor,LPG Carrier,Malta,6.8,13.0,26.9467,55.9797,False,Fragile Stabilisation
EVT-00806,2025-11-05,Bab el-Mandeb / Red Sea,GPS Spoofing / Jamming Incident,Moderate,Container Ship,Hong Kong,8.5,33.0,12.6805,43.6875,False,Fragile Stabilisation
EVT-00807,2025-11-05,Strait of Hormuz,Insurance No-Go Zone Declaration,Moderate,VLCC,Malta,88.5,377.0,25.6189,56.923,False,Fragile Stabilisation
